index,StockID,Year,Divident
5966,1736,2015,0.0
5967,1736,2016,0.0
5968,1736,2017,0.0
5969,1736,2018,0.0
5970,1736,2019,0.0
5971,1736,2020,0.0
5972,1736,2021,0.0
5973,1736,2022,1.0
5974,1736,2023,2.5
5975,1736,2024,3.0
5976,1737,2013,0.2
5977,1737,2014,0.65
5978,1737,2015,0.8
5979,1737,2016,0.17
5980,1737,2017,0.0
5981,1737,2018,0.3
5982,1737,2019,0.2
5983,1737,2020,0.42
5984,1737,2021,0.3
5985,1737,2022,0.2
5986,1737,2023,0.2
5987,1737,2024,0.3
5988,1742,2013,0.0
5989,1742,2014,0.4
5990,1742,2015,0.7
5991,1742,2016,0.7
5992,1742,2017,0.0
5993,1742,2018,0.5
5994,1742,2019,0.4
5995,1742,2020,0.8
5996,1742,2021,0.0
5997,1742,2022,0.0
5998,1742,2023,0.3
5999,1742,2024,0.0
6000,1752,2013,0.0
6001,1752,2014,0.0
6002,1752,2015,0.0
6003,1752,2016,0.0
6004,1752,2017,0.0
6005,1752,2018,0.0
6006,1752,2019,0.0
6007,1752,2020,0.0
6008,1752,2021,1.5
6009,1752,2022,2.2
6010,1752,2023,3.5
6011,1752,2024,3.5
6012,1760,2013,0.71
6013,1760,2014,0.71
6014,1760,2015,0.53
6015,1760,2016,0.26
6016,1760,2017,0.5
6017,1760,2018,0.5
6018,1760,2019,0.2
6019,1760,2020,0.0
6020,1760,2021,0.0
6021,1760,2022,1.29
6022,1760,2023,0.3
6023,1760,2024,0.3
6024,1762,2013,0.0
6025,1762,2014,0.0
6026,1762,2015,0.0
6027,1762,2016,0.0
6028,1762,2017,0.0
6029,1762,2018,0.0
6030,1762,2019,0.0
6031,1762,2020,0.0
6032,1762,2021,0.0
6033,1762,2022,0.0
6034,1762,2023,0.0
6035,1762,2024,0.0
6036,1773,2013,3.0
6037,1773,2014,3.3
6038,1773,2015,3.0
6039,1773,2016,3.2
6040,1773,2017,3.25
6041,1773,2018,6.0
6042,1773,2019,6.0
6043,1773,2020,6.0
6044,1773,2021,6.0
6045,1773,2022,6.0
6046,1773,2023,4.7
6047,1773,2024,4.1
6048,1776,2013,2.2
6049,1776,2014,2.1
6050,1776,2015,0.0
6051,1776,2016,1.5
6052,1776,2017,0.9
6053,1776,2018,0.8
6054,1776,2019,0.5
6055,1776,2020,0.3
6056,1776,2021,0.49
6057,1776,2022,1.0
6058,1776,2023,0.45
6059,1776,2024,0.9
6060,1777,2013,0.0
6061,1777,2014,0.1
6062,1777,2015,1.14
6063,1777,2016,0.0
6064,1777,2017,0.0
6065,1777,2018,3.0
6066,1777,2019,3.0
6067,1777,2020,0.5
6068,1777,2021,2.0
6069,1777,2022,2.0
6070,1777,2023,1.5
6071,1777,2024,0.8
6072,1780,2013,2.0
6073,1780,2014,3.0
6074,1780,2015,2.7
6075,1780,2016,2.5
6076,1780,2017,2.6
6077,1780,2018,4.0
6078,1780,2019,3.0
6079,1780,2020,2.2
6080,1780,2021,5.0
6081,1780,2022,12.0
6082,1780,2023,6.2
6083,1780,2024,6.7
6084,1781,2013,1.1
6085,1781,2014,2.0
6086,1781,2015,3.0
6087,1781,2016,3.5
6088,1781,2017,4.5
6089,1781,2018,4.5
6090,1781,2019,5.0
6091,1781,2020,4.2
6092,1781,2021,6.1
6093,1781,2022,10.5
6094,1781,2023,6.6
6095,1781,2024,5.4
6096,1783,2013,3.5
6097,1783,2014,5.0
6098,1783,2015,6.0
6099,1783,2016,4.0
6100,1783,2017,5.0
6101,1783,2018,5.5
6102,1783,2019,7.0
6103,1783,2020,11.0
6104,1783,2021,14.0
6105,1783,2022,27.0
6106,1783,2023,27.0
6107,1783,2024,15.5
6108,1784,2013,0.0
6109,1784,2014,0.0
6110,1784,2015,0.0
6111,1784,2016,0.0
6112,1784,2017,0.0
6113,1784,2018,0.0
6114,1784,2019,0.0
6115,1784,2020,0.0
6116,1784,2021,0.0
6117,1784,2022,0.0
6118,1784,2023,0.0
6119,1784,2024,0.0
6120,1785,2013,4.0
6121,1785,2014,3.8
6122,1785,2015,4.0
6123,1785,2016,3.8
6124,1785,2017,3.5
6125,1785,2018,3.4
6126,1785,2019,3.55
6127,1785,2020,3.7
6128,1785,2021,5.2
6129,1785,2022,6.6
6130,1785,2023,6.0
6131,1785,2024,9.0
6132,1786,2013,1.79
6133,1786,2014,1.8
6134,1786,2015,2.5
6135,1786,2016,4.29
6136,1786,2017,4.7
6137,1786,2018,4.8
6138,1786,2019,3.8
6139,1786,2020,5.76
6140,1786,2021,7.0
6141,1786,2022,10.0
6142,1786,2023,8.41
6143,1786,2024,10.0
6144,1788,2013,4.2
6145,1788,2014,4.65
6146,1788,2015,4.7
6147,1788,2016,4.35
6148,1788,2017,4.3
6149,1788,2018,4.5
6150,1788,2019,3.8
6151,1788,2020,5.9
6152,1788,2021,5.5
6153,1788,2022,6.1
6154,1788,2023,7.5
6155,1788,2024,7.8
6156,1789,2013,0.15
6157,1789,2014,0.15
6158,1789,2015,0.15
6159,1789,2016,0.48
6160,1789,2017,0.48
6161,1789,2018,0.4
6162,1789,2019,1.01
6163,1789,2020,1.0
6164,1789,2021,2.0
6165,1789,2022,3.0
6166,1789,2023,3.5
6167,1789,2024,3.0
6168,1795,2013,0.0
6169,1795,2014,0.0
6170,1795,2015,0.0
6171,1795,2016,0.0
6172,1795,2017,0.0
6173,1795,2018,0.0
6174,1795,2019,0.0
6175,1795,2020,0.0
6176,1795,2021,0.8
6177,1795,2022,1.0
6178,1795,2023,0.15
6179,1795,2024,0.1
6180,1796,2013,0.0
6181,1796,2014,0.5
6182,1796,2015,0.0
6183,1796,2016,0.2
6184,1796,2017,0.06
6185,1796,2018,0.0
6186,1796,2019,0.0
6187,1796,2020,0.0
6188,1796,2021,0.0
6189,1796,2022,1.0
6190,1796,2023,0.0
6191,1796,2024,0.0
6192,1799,2013,2.5
6193,1799,2014,3.0
6194,1799,2015,2.0
6195,1799,2016,2.0
6196,1799,2017,1.5
6197,1799,2018,2.0
6198,1799,2019,1.5
6199,1799,2020,2.5
6200,1799,2021,2.5
6201,1799,2022,1.5
6202,1799,2023,2.2
6203,1799,2024,2.0
6204,1802,2013,1.2
6205,1802,2014,2.97
6206,1802,2015,3.99
6207,1802,2016,3.0
6208,1802,2017,3.0
6209,1802,2018,2.99
6210,1802,2019,1.5
6211,1802,2020,1.4
6212,1802,2021,2.25
6213,1802,2022,3.5
6214,1802,2023,2.5
6215,1802,2024,3.2
6216,1805,2013,4.89
6217,1805,2014,6.27
6218,1805,2015,6.0
6219,1805,2016,6.0
6220,1805,2017,7.3
6221,1805,2018,6.6
6222,1805,2019,6.8
6223,1805,2020,8.79
6224,1805,2021,7.09
6225,1805,2022,7.98
6226,1805,2023,10.99
6227,1805,2024,9.5
6228,1806,2013,1.5
6229,1806,2014,1.8
6230,1806,2015,2.58
6231,1806,2016,2.85
6232,1806,2017,4.5
6233,1806,2018,4.2
6234,1806,2019,5.28
6235,1806,2020,5.0
6236,1806,2021,3.0
6237,1806,2022,3.6
6238,1806,2023,4.0
6239,1806,2024,3.0
6240,1808,2013,0.5
6241,1808,2014,0.6
6242,1808,2015,0.0
6243,1808,2016,0.0
6244,1808,2017,0.0
6245,1808,2018,0.8
6246,1808,2019,0.0
6247,1808,2020,0.0
6248,1808,2021,0.4
6249,1808,2022,1.2
6250,1808,2023,0.0
6251,1808,2024,0.0
6252,1809,2013,0.0
6253,1809,2014,0.0
6254,1809,2015,0.6
6255,1809,2016,0.89
6256,1809,2017,0.5
6257,1809,2018,0.7
6258,1809,2019,0.36
6259,1809,2020,0.3
6260,1809,2021,0.53
6261,1809,2022,2.0
6262,1809,2023,0.6
6263,1809,2024,0.0
6264,1810,2013,0.5
6265,1810,2014,0.6
6266,1810,2015,2.05
6267,1810,2016,0.0
6268,1810,2017,0.0
6269,1810,2018,0.0
6270,1810,2019,0.5
6271,1810,2020,0.5
6272,1810,2021,0.5
6273,1810,2022,0.5
6274,1810,2023,0.99
6275,1810,2024,1.2
6276,1813,2013,1.8
6277,1813,2014,2.4
6278,1813,2015,2.5
6279,1813,2016,4.5
6280,1813,2017,6.0
6281,1813,2018,6.0
6282,1813,2019,10.0
6283,1813,2020,13.0
6284,1813,2021,17.0
6285,1813,2022,13.13
6286,1813,2023,15.0
6287,1813,2024,21.0
6288,1815,2013,0.5
6289,1815,2014,0.7
6290,1815,2015,0.0
6291,1815,2016,0.0
6292,1815,2017,0.12
6293,1815,2018,0.0
6294,1815,2019,0.0
6295,1815,2020,0.0
6296,1815,2021,0.0
6297,1815,2022,0.0
6298,1815,2023,0.2
6299,1815,2024,0.17
6300,1817,2013,0.0
6301,1817,2014,0.0
6302,1817,2015,0.0
6303,1817,2016,0.0
6304,1817,2017,0.0
6305,1817,2018,0.0
6306,1817,2019,0.0
6307,1817,2020,0.0
6308,1817,2021,0.0
6309,1817,2022,0.0
6310,1817,2023,0.0
6311,1817,2024,0.0
6312,1903,2013,0.0
6313,1903,2014,0.0
6314,1903,2015,2.0
6315,1903,2016,2.8
6316,1903,2017,1.5
6317,1903,2018,3.51
6318,1903,2019,7.11
6319,1903,2020,1.5
6320,1903,2021,1.3
6321,1903,2022,3.7
6322,1903,2023,2.13
6323,1903,2024,0.0
6324,1904,2013,0.0
6325,1904,2014,0.15
6326,1904,2015,0.5
6327,1904,2016,0.35
6328,1904,2017,0.56
6329,1904,2018,1.5
6330,1904,2019,0.5
6331,1904,2020,0.0
6332,1904,2021,0.3
6333,1904,2022,1.0
6334,1904,2023,0.8
6335,1904,2024,0.9
6336,1905,2013,5.35
6337,1905,2014,4.53
6338,1905,2015,4.86
6339,1905,2016,5.49
6340,1905,2017,4.94
6341,1905,2018,4.8
6342,1905,2019,4.48
6343,1905,2020,4.23
6344,1905,2021,4.31
6345,1905,2022,4.61
6346,1905,2023,4.7
6347,1905,2024,4.76
6348,1906,2013,0.0
6349,1906,2014,0.0
6350,1906,2015,0.0
6351,1906,2016,0.5
6352,1906,2017,0.0
6353,1906,2018,0.0
6354,1906,2019,0.0
6355,1906,2020,0.0
6356,1906,2021,0.0
6357,1906,2022,0.0
6358,1906,2023,0.5
6359,1906,2024,0.2
6360,1907,2013,1.15
6361,1907,2014,1.0
6362,1907,2015,1.2
6363,1907,2016,1.25
6364,1907,2017,1.3
6365,1907,2018,1.4
6366,1907,2019,1.45
6367,1907,2020,1.5
6368,1907,2021,1.8
6369,1907,2022,2.8
6370,1907,2023,2.5
6371,1907,2024,2.2
6372,1909,2013,1.29
6373,1909,2014,0.8
6374,1909,2015,1.0
6375,1909,2016,0.8
6376,1909,2017,0.9
6377,1909,2018,1.0
6378,1909,2019,1.5
6379,1909,2020,0.5
6380,1909,2021,0.5
6381,1909,2022,2.1
6382,1909,2023,0.65
6383,1909,2024,0.0
6384,2002,2013,0.4
6385,2002,2014,0.1
6386,2002,2015,0.1
6387,2002,2016,0.1
6388,2002,2017,0.1
6389,2002,2018,0.1
6390,2002,2019,0.1
6391,2002,2020,0.1
6392,2002,2021,2.0
6393,2002,2022,0.15
6394,2002,2023,0.2
6395,2002,2024,0.15
6396,2002A,2013,1.2
6397,2002A,2014,0.42
6398,2002A,2015,0.51
6399,2002A,2016,0.75
6400,2002A,2017,1.77
6401,2002A,2018,1.23
6402,2002A,2019,0.81
6403,2002A,2020,0.8
6404,2002A,2021,1.0
6405,2002A,2022,0.5
6406,2002A,2023,1.5
6407,2002A,2024,0.3
6408,2006,2013,2.0
6409,2006,2014,2.8
6410,2006,2015,3.5
6411,2006,2016,2.5
6412,2006,2017,3.0
6413,2006,2018,2.7
6414,2006,2019,2.8
6415,2006,2020,2.0
6416,2006,2021,2.55
6417,2006,2022,3.0
6418,2006,2023,3.5
6419,2006,2024,3.0
6420,2007,2013,1.0
6421,2007,2014,1.0
6422,2007,2015,1.2
6423,2007,2016,1.5
6424,2007,2017,2.0
6425,2007,2018,2.3
6426,2007,2019,2.0
6427,2007,2020,2.0
6428,2007,2021,2.4
6429,2007,2022,1.2
6430,2007,2023,2.6
6431,2007,2024,3.5
6432,2008,2013,1.0
6433,2008,2014,1.0
6434,2008,2015,1.0
6435,2008,2016,1.2
6436,2008,2017,1.2
6437,2008,2018,1.5
6438,2008,2019,1.8
6439,2008,2020,1.5
6440,2008,2021,1.2
6441,2008,2022,1.5
6442,2008,2023,2.0
6443,2008,2024,2.2
6444,2009,2013,0.0
6445,2009,2014,0.0
6446,2009,2015,0.0
6447,2009,2016,0.0
6448,2009,2017,0.0
6449,2009,2018,0.0
6450,2009,2019,0.0
6451,2009,2020,0.0
6452,2009,2021,0.0
6453,2009,2022,0.0
6454,2009,2023,0.0
6455,2009,2024,0.0
6456,2010,2013,0.6
6457,2010,2014,1.86
6458,2010,2015,0.36
6459,2010,2016,0.3
6460,2010,2017,0.15
6461,2010,2018,0.0
6462,2010,2019,1.5
6463,2010,2020,0.3
6464,2010,2021,0.5
6465,2010,2022,0.6
6466,2010,2023,0.8
6467,2010,2024,0.45
6468,2012,2013,0.0
6469,2012,2014,0.0
6470,2012,2015,0.9
6471,2012,2016,1.02
6472,2012,2017,0.89
6473,2012,2018,0.7
6474,2012,2019,1.2
6475,2012,2020,0.3
6476,2012,2021,0.75
6477,2012,2022,1.0
6478,2012,2023,0.0
6479,2012,2024,0.2
6480,2013,2013,0.0
6481,2013,2014,0.0
6482,2013,2015,0.25
6483,2013,2016,0.1
6484,2013,2017,0.2
6485,2013,2018,0.25
6486,2013,2019,0.4
6487,2013,2020,0.35
6488,2013,2021,0.3
6489,2013,2022,0.35
6490,2013,2023,0.35
6491,2013,2024,0.9
6492,2014,2013,1.9
6493,2014,2014,2.0
6494,2014,2015,2.1
6495,2014,2016,2.5
6496,2014,2017,3.3
6497,2014,2018,4.0
6498,2014,2019,3.8
6499,2014,2020,4.2
6500,2014,2021,5.5
6501,2014,2022,6.3
6502,2014,2023,5.4
6503,2014,2024,5.2
6504,2015,2013,0.0
6505,2015,2014,0.0
6506,2015,2015,0.0
6507,2015,2016,0.0
6508,2015,2017,0.0
6509,2015,2018,0.0
6510,2015,2019,0.0
6511,2015,2020,0.0
6512,2015,2021,0.0
6513,2015,2022,0.0
6514,2015,2023,0.0
6515,2015,2024,0.0
6516,2017,2013,2.0
6517,2017,2014,2.0
6518,2017,2015,0.4
6519,2017,2016,1.21
6520,2017,2017,2.0
6521,2017,2018,1.36
6522,2017,2019,0.9
6523,2017,2020,1.0
6524,2017,2021,1.55
6525,2017,2022,3.54
6526,2017,2023,4.0
6527,2017,2024,2.2
6528,2020,2013,0.0
6529,2020,2014,0.0
6530,2020,2015,0.18
6531,2020,2016,0.27
6532,2020,2017,0.77
6533,2020,2018,0.0
6534,2020,2019,0.0
6535,2020,2020,0.0
6536,2020,2021,0.25
6537,2020,2022,0.45
6538,2020,2023,0.1
6539,2020,2024,0.0
6540,2022,2013,0.0
6541,2022,2014,0.0
6542,2022,2015,0.0
6543,2022,2016,0.0
6544,2022,2017,0.0
6545,2022,2018,0.0
6546,2022,2019,0.0
6547,2022,2020,0.0
6548,2022,2021,0.0
6549,2022,2022,0.0
6550,2022,2023,1.65
6551,2022,2024,1.65
6552,2023,2013,2.5
6553,2023,2014,4.0
6554,2023,2015,3.2
6555,2023,2016,3.3
6556,2023,2017,2.7
6557,2023,2018,3.5
6558,2023,2019,3.5
6559,2023,2020,3.8
6560,2023,2021,3.6
6561,2023,2022,3.5
6562,2023,2023,3.6
6563,2023,2024,3.0
6564,2024,2013,0.0
6565,2024,2014,0.0
6566,2024,2015,0.0
6567,2024,2016,0.0
6568,2024,2017,0.0
6569,2024,2018,0.0
6570,2024,2019,0.0
6571,2024,2020,0.0
6572,2024,2021,0.0
6573,2024,2022,0.0
6574,2024,2023,0.0
6575,2024,2024,0.0
6576,2025,2013,0.3
6577,2025,2014,0.18
6578,2025,2015,0.9
6579,2025,2016,0.5
6580,2025,2017,0.5
6581,2025,2018,0.6
6582,2025,2019,1.0
6583,2025,2020,1.5
6584,2025,2021,1.6
6585,2025,2022,3.0
6586,2025,2023,1.2
6587,2025,2024,1.2
6588,2027,2013,0.0
6589,2027,2014,0.0
6590,2027,2015,0.0
6591,2027,2016,0.0
6592,2027,2017,0.0
6593,2027,2018,0.0
6594,2027,2019,0.0
6595,2027,2020,0.0
6596,2027,2021,0.0
6597,2027,2022,0.0
6598,2027,2023,0.0
6599,2027,2024,0.0
6600,2028,2013,2.6
6601,2028,2014,4.2
6602,2028,2015,4.8
6603,2028,2016,3.24
6604,2028,2017,8.88
6605,2028,2018,15.82
6606,2028,2019,8.5
6607,2028,2020,7.7
6608,2028,2021,5.07
6609,2028,2022,3.97
6610,2028,2023,4.47
6611,2028,2024,4.7
6612,2029,2013,0.0
6613,2029,2014,0.0
6614,2029,2015,0.0
6615,2029,2016,0.0
6616,2029,2017,0.0
6617,2029,2018,0.0
6618,2029,2019,0.0
6619,2029,2020,0.0
6620,2029,2021,0.0
6621,2029,2022,0.0
6622,2029,2023,0.0
6623,2029,2024,0.0
6624,2030,2013,1.6
6625,2030,2014,2.0
6626,2030,2015,2.8
6627,2030,2016,2.4
6628,2030,2017,2.75
6629,2030,2018,3.0
6630,2030,2019,2.7
6631,2030,2020,2.3
6632,2030,2021,3.1
6633,2030,2022,5.0
6634,2030,2023,3.7
6635,2030,2024,2.5
6636,2031,2013,0.49
6637,2031,2014,0.5
6638,2031,2015,0.27
6639,2031,2016,0.08
6640,2031,2017,0.03
6641,2031,2018,0.0
6642,2031,2019,1.51
6643,2031,2020,0.0
6644,2031,2021,0.3
6645,2031,2022,0.72
6646,2031,2023,0.17
6647,2031,2024,0.33
6648,2032,2013,0.0
6649,2032,2014,0.0
6650,2032,2015,0.5
6651,2032,2016,0.15
6652,2032,2017,0.43
6653,2032,2018,0.1
6654,2032,2019,0.0
6655,2032,2020,0.0
6656,2032,2021,0.0
6657,2032,2022,0.0
6658,2032,2023,0.0
6659,2032,2024,0.0
6660,2033,2013,1.1
6661,2033,2014,1.3
6662,2033,2015,1.8
6663,2033,2016,1.2
6664,2033,2017,1.8
6665,2033,2018,1.8
6666,2033,2019,1.35
6667,2033,2020,1.8
6668,2033,2021,2.0
6669,2033,2022,3.0
6670,2033,2023,3.5
6671,2033,2024,3.2
6672,2034,2013,3.99
6673,2034,2014,4.0
6674,2034,2015,1.56
6675,2034,2016,3.0
6676,2034,2017,3.98
6677,2034,2018,3.17
6678,2034,2019,1.45
6679,2034,2020,1.45
6680,2034,2021,1.5
6681,2034,2022,2.0
6682,2034,2023,2.2
6683,2034,2024,2.0
6684,2035,2013,6.5
6685,2035,2014,6.7
6686,2035,2015,7.8
6687,2035,2016,6.8
6688,2035,2017,6.0
6689,2035,2018,6.0
6690,2035,2019,5.0
6691,2035,2020,4.5
6692,2035,2021,3.05
6693,2035,2022,6.0
6694,2035,2023,5.6
6695,2035,2024,5.0
6696,2038,2013,0.5
6697,2038,2014,0.6
6698,2038,2015,0.6
6699,2038,2016,0.5
6700,2038,2017,0.5
6701,2038,2018,0.7
6702,2038,2019,0.5
6703,2038,2020,1.0
6704,2038,2021,1.5
6705,2038,2022,1.9
6706,2038,2023,2.2
6707,2038,2024,2.4
6708,2049,2013,9.0
6709,2049,2014,15.0
6710,2049,2015,22.0
6711,2049,2016,11.0
6712,2049,2017,9.5
6713,2049,2018,10.0
6714,2049,2019,9.0
6715,2049,2020,10.5
6716,2049,2021,37.0
6717,2049,2022,73.0
6718,2049,2023,76.01
6719,2049,2024,55.0
6720,2059,2013,2.5
6721,2059,2014,2.0
6722,2059,2015,2.0
6723,2059,2016,2.18
6724,2059,2017,2.53
6725,2059,2018,2.5
6726,2059,2019,2.5
6727,2059,2020,2.5
6728,2059,2021,2.59
6729,2059,2022,4.0
6730,2059,2023,2.3
6731,2059,2024,2.2
6732,2061,2013,1.0
6733,2061,2014,0.49
6734,2061,2015,0.48
6735,2061,2016,0.0
6736,2061,2017,0.0
6737,2061,2018,0.0
6738,2061,2019,0.0
6739,2061,2020,0.0
6740,2061,2021,0.0
6741,2061,2022,0.0
6742,2061,2023,0.0
6743,2061,2024,0.0
6744,2062,2013,3.0
6745,2062,2014,3.53
6746,2062,2015,3.66
6747,2062,2016,2.03
6748,2062,2017,1.57
6749,2062,2018,2.58
6750,2062,2019,5.0
6751,2062,2020,6.5
6752,2062,2021,9.0
6753,2062,2022,13.81
6754,2062,2023,5.12
6755,2062,2024,3.05
6756,2063,2013,2.0
6757,2063,2014,1.5
6758,2063,2015,2.53
6759,2063,2016,2.5
6760,2063,2017,2.6
6761,2063,2018,3.0
6762,2063,2019,3.0
6763,2063,2020,3.01
6764,2063,2021,3.3
6765,2063,2022,3.5
6766,2063,2023,3.8
6767,2063,2024,4.0
6768,2064,2013,0.23
6769,2064,2014,0.0
6770,2064,2015,0.2
6771,2064,2016,0.0
6772,2064,2017,0.0
6773,2064,2018,0.0
6774,2064,2019,0.0
6775,2064,2020,0.0
6776,2064,2021,0.0
6777,2064,2022,0.3
6778,2064,2023,0.0
6779,2064,2024,0.0
6780,2065,2013,0.41
6781,2065,2014,0.65
6782,2065,2015,0.42
6783,2065,2016,0.5
6784,2065,2017,0.82
6785,2065,2018,0.56
6786,2065,2019,0.41
6787,2065,2020,0.0
6788,2065,2021,1.5
6789,2065,2022,1.49
6790,2065,2023,1.48
6791,2065,2024,0.66
6792,2066,2013,2.5
6793,2066,2014,1.9
6794,2066,2015,1.1
6795,2066,2016,1.0
6796,2066,2017,0.6
6797,2066,2018,0.0
6798,2066,2019,0.5
6799,2066,2020,0.7
6800,2066,2021,0.8
6801,2066,2022,0.6
6802,2066,2023,0.6
6803,2066,2024,1.15
6804,2067,2013,1.0
6805,2067,2014,1.5
6806,2067,2015,1.6
6807,2067,2016,2.3
6808,2067,2017,2.0
6809,2067,2018,1.5
6810,2067,2019,3.3
6811,2067,2020,2.5
6812,2067,2021,2.0
6813,2067,2022,2.2
6814,2067,2023,1.8
6815,2067,2024,0.5
6816,2069,2013,0.0
6817,2069,2014,0.0
6818,2069,2015,0.0
6819,2069,2016,0.0
6820,2069,2017,0.0
6821,2069,2018,0.0
6822,2069,2019,0.0
6823,2069,2020,0.0
6824,2069,2021,0.0
6825,2069,2022,2.0
6826,2069,2023,0.0
6827,2069,2024,0.0
6828,2070,2013,0.0
6829,2070,2014,0.0
6830,2070,2015,0.0
6831,2070,2016,0.0
6832,2070,2017,0.0
6833,2070,2018,0.0
6834,2070,2019,0.0
6835,2070,2020,0.0
6836,2070,2021,0.3
6837,2070,2022,0.4
6838,2070,2023,0.39
6839,2070,2024,0.0
6840,2071,2013,1.5
6841,2071,2014,1.5
6842,2071,2015,1.3
6843,2071,2016,0.0
6844,2071,2017,0.5
6845,2071,2018,1.5
6846,2071,2019,2.5
6847,2071,2020,2.5
6848,2071,2021,2.71
6849,2071,2022,3.3
6850,2071,2023,3.6
6851,2071,2024,3.0
6852,2072,2013,0.1
6853,2072,2014,0.3
6854,2072,2015,0.5
6855,2072,2016,0.5
6856,2072,2017,0.5
6857,2072,2018,0.4
6858,2072,2019,0.5
6859,2072,2020,0.5
6860,2072,2021,0.4
6861,2072,2022,0.4
6862,2072,2023,0.6
6863,2072,2024,0.8
6864,2073,2013,1.5
6865,2073,2014,1.0
6866,2073,2015,1.2
6867,2073,2016,1.04
6868,2073,2017,1.34
6869,2073,2018,1.0
6870,2073,2019,1.2
6871,2073,2020,1.42
6872,2073,2021,1.5
6873,2073,2022,2.24
6874,2073,2023,2.83
6875,2073,2024,3.29
6876,2101,2013,0.74
6877,2101,2014,2.0
6878,2101,2015,1.8
6879,2101,2016,2.5
6880,2101,2017,2.4
6881,2101,2018,2.2
6882,2101,2019,2.3
6883,2101,2020,1.5
6884,2101,2021,2.94
6885,2101,2022,3.2
6886,2101,2023,3.49
6887,2101,2024,2.8
6888,2102,2013,6.0
6889,2102,2014,4.9
6890,2102,2015,6.0
6891,2102,2016,10.0
6892,2102,2017,10.0
6893,2102,2018,12.0
6894,2102,2019,12.0
6895,2102,2020,10.0
6896,2102,2021,12.0
6897,2102,2022,10.21
6898,2102,2023,15.0
6899,2102,2024,5.0
6900,2103,2013,1.0
6901,2103,2014,1.28
6902,2103,2015,1.5
6903,2103,2016,1.53
6904,2103,2017,1.7
6905,2103,2018,1.6
6906,2103,2019,1.26
6907,2103,2020,1.3
6908,2103,2021,1.2
6909,2103,2022,2.08
6910,2103,2023,2.3
6911,2103,2024,2.5
6912,2104,2013,0.6
6913,2104,2014,3.0
6914,2104,2015,1.0
6915,2104,2016,1.1
6916,2104,2017,0.0
6917,2104,2018,1.3
6918,2104,2019,0.86
6919,2104,2020,1.6
6920,2104,2021,1.45
6921,2104,2022,1.5
6922,2104,2023,0.8
6923,2104,2024,0.5
6924,2105,2013,0.35
6925,2105,2014,0.24
6926,2105,2015,0.4
6927,2105,2016,0.2
6928,2105,2017,0.5
6929,2105,2018,0.8
6930,2105,2019,2.5
6931,2105,2020,1.8
6932,2105,2021,3.0
6933,2105,2022,4.0
6934,2105,2023,2.0
6935,2105,2024,1.5
6936,2106,2013,2.0
6937,2106,2014,2.0
6938,2106,2015,2.0
6939,2106,2016,2.0
6940,2106,2017,2.1
6941,2106,2018,2.62
6942,2106,2019,3.42
6943,2106,2020,4.45
6944,2106,2021,4.3
6945,2106,2022,5.62
6946,2106,2023,6.26
6947,2106,2024,6.64
6948,2107,2013,0.0
6949,2107,2014,0.0
6950,2107,2015,0.2
6951,2107,2016,0.9
6952,2107,2017,1.0
6953,2107,2018,0.0
6954,2107,2019,0.5
6955,2107,2020,1.05
6956,2107,2021,1.5
6957,2107,2022,3.0
6958,2107,2023,3.0
6959,2107,2024,1.2
6960,2108,2013,0.0
6961,2108,2014,0.0
6962,2108,2015,0.0
6963,2108,2016,0.15
6964,2108,2017,0.32
6965,2108,2018,0.0
6966,2108,2019,0.0
6967,2108,2020,0.0
6968,2108,2021,0.0
6969,2108,2022,0.0
6970,2108,2023,1.5
6971,2108,2024,1.0
6972,2109,2013,0.3
6973,2109,2014,1.5
6974,2109,2015,1.3
6975,2109,2016,1.3
6976,2109,2017,1.3
6977,2109,2018,1.3
6978,2109,2019,1.29
6979,2109,2020,1.0
6980,2109,2021,0.7
6981,2109,2022,1.0
6982,2109,2023,1.0
6983,2109,2024,0.3
6984,2114,2013,0.0
6985,2114,2014,0.6
6986,2114,2015,1.0
6987,2114,2016,1.2
6988,2114,2017,1.2
6989,2114,2018,1.0
6990,2114,2019,1.45
6991,2114,2020,0.95
6992,2114,2021,1.0
6993,2114,2022,1.5
6994,2114,2023,2.2
6995,2114,2024,1.5
6996,2115,2013,1.3
6997,2115,2014,1.6
6998,2115,2015,1.5
6999,2115,2016,2.0
7000,2115,2017,1.4
7001,2115,2018,0.4
7002,2115,2019,0.5
7003,2115,2020,0.0
7004,2115,2021,0.0
7005,2115,2022,0.0
7006,2115,2023,0.0
7007,2115,2024,0.0
7008,2201,2013,0.5
7009,2201,2014,0.75
7010,2201,2015,0.75
7011,2201,2016,0.0
7012,2201,2017,0.0
7013,2201,2018,0.0
7014,2201,2019,0.0
7015,2201,2020,0.0
7016,2201,2021,0.0
7017,2201,2022,0.5
7018,2201,2023,0.4
7019,2201,2024,0.65
7020,2204,2013,0.6
7021,2204,2014,2.0
7022,2204,2015,1.6
7023,2204,2016,2.2
7024,2204,2017,3.5
7025,2204,2018,1.9
7026,2204,2019,2.5
7027,2204,2020,2.3
7028,2204,2021,1.5
7029,2204,2022,1.2
7030,2204,2023,2.5
7031,2204,2024,2.8
7032,2206,2013,2.49
7033,2206,2014,2.21
7034,2206,2015,1.6
7035,2206,2016,1.8
7036,2206,2017,1.7
7037,2206,2018,0.0
7038,2206,2019,0.0
7039,2206,2020,0.0
7040,2206,2021,0.14
