StockID,StockName,Exchange,Category_code,Category,Reference,ShareCapital,Total_Shares,MarketCapital,Chairman,DayTrade
2360,致茂,TSE,31,其他電子業,250.5,4250000000.0,425400.0,109300000000.0,黃欽明,Yes
2362,藍天,TSE,25,電腦及週邊設備業,58.0,6320000000.0,632300.0,38500000000.0,許崑泰,Yes
2363,矽統,TSE,24,半導體業,59.2,7500000000.0,749600.0,44000000000.0,洪嘉聰,Yes
2364,倫飛,TSE,25,電腦及週邊設備業,85.1,310000000.0,31000.0,2640000000.0,高育仁,Yes
2365,昆盈,TSE,25,電腦及週邊設備業,22.15,2220000000.0,221500.0,5020000000.0,卓世坤,Yes
2367,燿華,TSE,28,電子零組件,35.0,6690000000.0,669400.0,24100000000.0,張元銘,Yes
2368,金像電,TSE,28,電子零組件,195.5,4920000000.0,491800.0,100100000000.0,楊承澤,Yes
2369,菱生,TSE,24,半導體業,21.35,3800000000.0,380100.0,8130000000.0,葉樹泉,Yes
2371,大同,TSE,05,電機機械,59.8,23400000000.0,2340000.0,138700000000.0,王光祥,Yes
2373,震旦行,TSE,31,其他電子業,74.3,2360000000.0,236200.0,17600000000.0,袁蕙華,Yes
2374,佳能,TSE,26,光電業,51.2,2880000000.0,287500.0,16200000000.0,曾明仁,Yes
2375,凱美,TSE,28,電子零組件,65.9,1090000000.0,108700.0,7150000000.0,呂紹萍,Yes
2376,技嘉,TSE,25,電腦及週邊設備業,311.0,6360000000.0,635700.0,199900000000.0,葉培城,Yes
2377,微星,TSE,25,電腦及週邊設備業,169.0,8450000000.0,844900.0,144000000000.0,徐祥,Yes
2379,瑞昱,TSE,24,半導體業,531.0,5130000000.0,512900.0,280500000000.0,邱順建,Yes
2380,虹光,TSE,25,電腦及週邊設備業,6.8,2170000000.0,216900.0,1440000000.0,盛少瀾,No
2382,廣達,TSE,25,電腦及週邊設備業,287.0,38600000000.0,3863000.0,1069900000000.0,林百里,Yes
2383,台光電,TSE,28,電子零組件,420.5,3440000000.0,343200.0,148800000000.0,董定宇,Yes
2385,群光,TSE,28,電子零組件,192.0,7600000000.0,760100.0,145600000000.0,許崑泰,Yes
2387,精元,TSE,25,電腦及週邊設備業,62.3,1950000000.0,195300.0,12200000000.0,蔡火爐,Yes
2388,威盛,TSE,24,半導體業,113.5,4990000000.0,498300.0,57100000000.0,陳文琦,Yes
2390,云辰,TSE,31,其他電子業,12.95,1930000000.0,192600.0,2520000000.0,張姿玲,Yes
2392,正崴,TSE,28,電子零組件,51.6,5120000000.0,512300.0,26600000000.0,郭台強,Yes
2393,億光,TSE,26,光電業,69.8,4430000000.0,443400.0,30500000000.0,葉寅夫,Yes
2395,研華,TSE,25,電腦及週邊設備業,355.0,8580000000.0,860400.0,307600000000.0,劉克振,Yes
2397,友通,TSE,25,電腦及週邊設備業,66.0,1140000000.0,114500.0,7580000000.0,陳其宏,Yes
2399,映泰,TSE,25,電腦及週邊設備業,20.6,1780000000.0,178100.0,3700000000.0,王明義,Yes
2401,凌陽,TSE,24,半導體業,29.95,5920000000.0,592000.0,17900000000.0,黃洲杰,Yes
2402,毅嘉,TSE,28,電子零組件,32.85,3080000000.0,307500.0,10100000000.0,黃秋永,Yes
2404,漢唐,TSE,31,其他電子業,365.0,1910000000.0,190600.0,69100000000.0,李惠文,Yes
2405,輔信,TSE,25,電腦及週邊設備業,19.65,3430000000.0,343400.0,6540000000.0,余麗娜,Yes
2406,國碩,TSE,26,光電業,21.6,3510000000.0,350900.0,7470000000.0,陳繼明,Yes
2408,南亞科,TSE,24,半導體業,64.6,31000000000.0,3098000.0,198300000000.0,吳嘉昭,Yes
2409,友達,TSE,26,光電業,18.15,77000000000.0,7699000.0,143200000000.0,彭又又浪,Yes
2412,中華電,TSE,27,通訊網路業,125.5,77600000000.0,7757000.0,973600000000.0,郭水義,Yes
2413,環科,TSE,28,電子零組件,24.1,1270000000.0,127400.0,3090000000.0,歐正明,Yes
2414,精技,TSE,29,電子通路業,36.7,1620000000.0,161700.0,5940000000.0,葉國筌,Yes
2415,錩新,TSE,28,電子零組件,27.35,900000000.0,90000.0,2480000000.0,丁廣欽,Yes
2417,圓剛,TSE,25,電腦及週邊設備業,37.05,1580000000.0,157900.0,6430000000.0,郭重松,Yes
2419,仲琦,TSE,27,通訊網路業,30.7,3210000000.0,321300.0,9910000000.0,黃文芳,Yes
2420,新巨,TSE,28,電子零組件,57.4,1530000000.0,152600.0,8900000000.0,周進文,Yes
2421,建準,TSE,28,電子零組件,112.5,2730000000.0,250900.0,28400000000.0,洪慶昇,Yes
2423,固緯,TSE,31,其他電子業,41.25,1450000000.0,145000.0,6040000000.0,林錦章,Yes
2424,隴華,TSE,27,通訊網路業,28.25,563000000.0,56300.0,1580000000.0,王光祥,No
2425,承啟,TSE,25,電腦及週邊設備業,37.1,965000000.0,96500.0,3580000000.0,高樹榮,Yes
2426,鼎元,TSE,26,光電業,17.35,3010000000.0,300600.0,5290000000.0,周文隆,Yes
2427,三商電,TSE,30,資訊服務業,27.2,1970000000.0,196800.0,5440000000.0,陳翔中,Yes
2428,興勤,TSE,28,電子零組件,166.5,1280000000.0,128100.0,21400000000.0,隋台中,Yes
2429,銘旺科,TSE,26,光電業,19.35,437000000.0,43700.0,925000000.0,周維昆,No
2430,燦坤,TSE,29,電子通路業,36.65,1170000000.0,116800.0,4270000000.0,林技典,Yes
2431,聯昌,TSE,28,電子零組件,12.1,1110000000.0,110900.0,1360000000.0,連昭志,Yes
2432,倚天酷碁-創,TSE,25,電腦及週邊設備業,37.9,619000000.0,61900.0,2460000000.0,高樹國,No
2433,互盛電,TSE,31,其他電子業,53.3,1440000000.0,144500.0,7790000000.0,廖慶章,Yes
2434,統懋,TSE,24,半導體業,33.8,370000000.0,37000.0,1250000000.0,翁淑貞,Yes
2436,偉詮電,TSE,24,半導體業,60.1,1780000000.0,178000.0,10700000000.0,林錫銘,Yes
2438,翔耀,TSE,26,光電業,21.65,602000000.0,60200.0,1320000000.0,林以山,No
2439,美律,TSE,27,通訊網路業,126.5,2200000000.0,220400.0,27400000000.0,廖祿立,Yes
2440,太空梭,TSE,28,電子零組件,18.0,1390000000.0,139100.0,2750000000.0,王玄輝,No
2441,超豐,TSE,24,半導體業,62.3,5690000000.0,568800.0,35600000000.0,謝永達,Yes
2442,新美齊,TSE,14,建材營造,29.2,2560000000.0,256100.0,7580000000.0,林傳捷,Yes
2444,兆勁,TSE,27,通訊網路業,11.65,1020000000.0,101600.0,1230000000.0,紀政孝,No
2449,京元電子,TSE,24,半導體業,84.5,12200000000.0,1223000.0,106100000000.0,李金恭,Yes
2450,神腦,TSE,27,通訊網路業,39.6,2580000000.0,258300.0,10300000000.0,林榮賜,Yes
2451,創見,TSE,24,半導體業,103.0,4290000000.0,429100.0,46300000000.0,束崇萬,Yes
2453,凌群,TSE,30,資訊服務業,59.6,1000000000.0,100000.0,6210000000.0,劉瑞復,Yes
2454,聯發科,TSE,24,半導體業,1155.0,16000000000.0,1599000.0,1903200000000.0,蔡明介,Yes
2455,全新,TSE,27,通訊網路業,143.5,1850000000.0,184900.0,26800000000.0,陳建良,Yes
2457,飛宏,TSE,28,電子零組件,49.5,4310000000.0,431200.0,21300000000.0,林中民,Yes
2458,義隆,TSE,24,半導體業,156.0,3040000000.0,303900.0,48600000000.0,葉儀皓,Yes
2459,敦吉,TSE,31,其他電子業,71.7,1060000000.0,105600.0,7610000000.0,鍾元凱,Yes
2460,建通,TSE,28,電子零組件,32.0,1690000000.0,169200.0,5800000000.0,蘇敦禮,Yes
2461,光群雷,TSE,31,其他電子業,24.9,1710000000.0,163800.0,4080000000.0,郭維武,Yes
2462,良得電,TSE,28,電子零組件,33.5,1500000000.0,150100.0,5100000000.0,陳龍水,Yes
2464,盟立,TSE,31,其他電子業,51.0,1960000000.0,195500.0,9950000000.0,孫弘,Yes
2465,麗臺,TSE,25,電腦及週邊設備業,121.0,839000000.0,83900.0,10300000000.0,盧崑山,Yes
2466,冠西電,TSE,26,光電業,37.25,1710000000.0,171500.0,6460000000.0,謝淑娟,Yes
2467,志聖,TSE,28,電子零組件,132.5,1570000000.0,156800.0,22800000000.0,梁茂生,Yes
2468,華經,TSE,30,資訊服務業,26.85,700000000.0,70000.0,1910000000.0,蘇美春,Yes
2471,資通,TSE,30,資訊服務業,56.1,473000000.0,47300.0,2660000000.0,余宏揚,Yes
2472,立隆電,TSE,28,電子零組件,77.9,1650000000.0,164200.0,12900000000.0,吳志銘,Yes
2474,可成,TSE,31,其他電子業,233.5,6800000000.0,680400.0,158200000000.0,洪水樹,Yes
2476,鉅祥,TSE,28,電子零組件,90.7,2060000000.0,205800.0,18500000000.0,林於晃,Yes
2477,美隆電,TSE,31,其他電子業,21.7,1590000000.0,158600.0,3490000000.0,吳維忠,Yes
2478,大毅,TSE,28,電子零組件,50.1,1450000000.0,144700.0,7250000000.0,江財寶,Yes
2480,敦陽科,TSE,30,資訊服務業,126.5,1060000000.0,106400.0,13600000000.0,梁修宗,Yes
2481,強茂,TSE,24,半導體業,56.8,3820000000.0,382100.0,21800000000.0,方敏清,Yes
2482,連宇,TSE,31,其他電子業,34.9,779000000.0,77900.0,2720000000.0,羅鋇,Yes
2483,百容,TSE,28,電子零組件,24.1,1090000000.0,109100.0,2640000000.0,廖本林,Yes
2484,希華,TSE,28,電子零組件,31.8,1590000000.0,159400.0,5080000000.0,曾穎堂,Yes
2485,兆赫,TSE,27,通訊網路業,19.95,3180000000.0,317700.0,6430000000.0,黃啟瑞,Yes
2486,一詮,TSE,26,光電業,79.0,2220000000.0,222000.0,17400000000.0,周萬順,Yes
2488,漢平,TSE,31,其他電子業,46.75,800000000.0,80000.0,3770000000.0,劉深鏗,Yes
2489,瑞軒,TSE,26,光電業,15.9,7400000000.0,740100.0,12900000000.0,吳春發,Yes
2491,吉祥全,TSE,26,光電業,14.75,820000000.0,82000.0,1240000000.0,陳碧華,Yes
2492,華新科,TSE,28,電子零組件,111.5,4860000000.0,485800.0,55100000000.0,焦佑衡,Yes
2493,揚博,TSE,28,電子零組件,91.8,1140000000.0,114400.0,10600000000.0,蘇勝義,Yes
2495,普安,TSE,25,電腦及週邊設備業,23.5,2740000000.0,273600.0,6540000000.0,羅仕東,Yes
2496,卓越,TSE,20,其他,76.5,191000000.0,19100.0,1420000000.0,曾淑鈴,Yes
2497,怡利電,TSE,12,汽車工業,54.4,1230000000.0,122800.0,6690000000.0,陳錫勳,Yes
2498,宏達電,TSE,27,通訊網路業,42.6,8320000000.0,831300.0,36000000000.0,王雪紅,Yes
2501,國建,TSE,14,建材營造,34.35,11600000000.0,1160000.0,40800000000.0,張清櫆,Yes
2504,國產,TSE,14,建材營造,45.55,11800000000.0,1180000.0,57300000000.0,徐蘭英,Yes
2505,國揚,TSE,14,建材營造,27.6,3800000000.0,380000.0,10900000000.0,林子寛,Yes
2506,太設,TSE,14,建材營造,11.35,3870000000.0,387000.0,4530000000.0,柳逸義,Yes
2509,全坤建,TSE,14,建材營造,23.2,2250000000.0,224600.0,5420000000.0,李勇毅,Yes
2511,太子,TSE,14,建材營造,12.15,16200000000.0,1623000.0,20000000000.0,羅智先,Yes
2514,龍邦,TSE,20,其他,18.7,3950000000.0,394700.0,8110000000.0,劉偉龍,Yes
2515,中工,TSE,14,建材營造,15.85,15300000000.0,1531000.0,24600000000.0,周志明,Yes
2516,新建,TSE,14,建材營造,11.65,2260000000.0,226300.0,2620000000.0,鄒宏基,No
2520,冠德,TSE,14,建材營造,54.2,5540000000.0,554200.0,31300000000.0,馬志綱,Yes
2524,京城,TSE,14,建材營造,50.0,3690000000.0,369400.0,19900000000.0,蔡天贊,Yes
2527,宏璟,TSE,14,建材營造,44.15,2700000000.0,270300.0,12500000000.0,簡文祥,Yes
2528,皇普,TSE,14,建材營造,46.7,3840000000.0,380000.0,17900000000.0,蘇永平,Yes
2530,華建,TSE,14,建材營造,46.05,8400000000.0,840000.0,39700000000.0,鄭斯聰,Yes
2534,宏盛,TSE,14,建材營造,24.9,4740000000.0,474200.0,12300000000.0,林新欽,Yes
2535,達欣工,TSE,14,建材營造,53.5,2710000000.0,270800.0,14900000000.0,王人正,Yes
2536,宏普,TSE,14,建材營造,35.0,3330000000.0,332800.0,11600000000.0,段津華,Yes
2537,聯上發,TSE,14,建材營造,15.95,3010000000.0,300600.0,5260000000.0,蘇永義,Yes
2538,基泰,TSE,14,建材營造,17.1,4380000000.0,438400.0,7670000000.0,劉柏良(代理),Yes
2539,櫻花建,TSE,14,建材營造,67.4,8570000000.0,857100.0,58300000000.0,陳世英,Yes
2540,愛山林,TSE,14,建材營造,162.5,4170000000.0,416600.0,70800000000.0,祝文宇,Yes
2542,興富發,TSE,14,建材營造,44.45,18800000000.0,1884000.0,85800000000.0,曹淵博,Yes
2543,皇昌,TSE,14,建材營造,49.8,2370000000.0,237500.0,13000000000.0,江程金,Yes
2545,皇翔,TSE,14,建材營造,59.4,3280000000.0,327700.0,19700000000.0,廖年吉,Yes
2546,根基,TSE,14,建材營造,94.1,1210000000.0,120700.0,11500000000.0,袁藹維,Yes
2547,日勝生,TSE,14,建材營造,10.6,9550000000.0,955100.0,10300000000.0,林榮顯,Yes
2548,華固,TSE,14,建材營造,153.0,2770000000.0,276800.0,45100000000.0,鍾榮昌,Yes
2596,綠意,OTC,14,建材營造,36.35,1000000000.0,100000.0,3740000000.0,許燈城,Yes
2597,潤弘,TSE,14,建材營造,169.5,1850000000.0,185000.0,31800000000.0,李志宏,Yes
2601,益航,TSE,18,貿易百貨,8.16,8250000000.0,824800.0,6850000000.0,郭人豪,Yes
2603,長榮,TSE,15,航運,203.5,21400000000.0,2150000.0,466600000000.0,張衍義,Yes
2605,新興,TSE,15,航運,28.45,5850000000.0,585400.0,17300000000.0,許積皋,Yes
2606,裕民,TSE,15,航運,58.5,8450000000.0,845100.0,51500000000.0,徐旭東,Yes
2607,榮運,TSE,15,航運,33.8,10700000000.0,1067000.0,36500000000.0,邱顯育,Yes
2608,嘉里大榮,TSE,15,航運,44.45,4670000000.0,467000.0,20600000000.0,沈宗桂,Yes
2609,陽明,TSE,15,航運,71.4,34900000000.0,3492000.0,258800000000.0,鄭貞茂,Yes
2610,華航,TSE,15,航運,22.75,60500000000.0,6014000.0,143400000000.0,謝世謙,Yes
2611,志信,TSE,15,航運,29.75,1890000000.0,189000.0,5790000000.0,黃春發,Yes
2612,中航,TSE,15,航運,48.6,1970000000.0,197500.0,9740000000.0,彭士孝,Yes
2613,中櫃,TSE,15,航運,30.9,1480000000.0,148400.0,4450000000.0,林宏年,Yes
2614,東森,TSE,20,其他,19.75,3000000000.0,300200.0,5990000000.0,廖尚文,Yes
2615,萬海,TSE,15,航運,70.5,28100000000.0,2806000.0,201800000000.0,久福花園股份有限公司,No
2616,山隆,TSE,23,油電燃氣,26.9,1370000000.0,137300.0,3690000000.0,鄭人豪,Yes
2617,台航,TSE,15,航運,37.15,4170000000.0,417300.0,15700000000.0,劉文慶,Yes
2618,長榮航,TSE,15,航運,36.0,54000000000.0,5400000.0,199800000000.0,林寶水,Yes
2630,亞航,TSE,15,航運,43.7,2090000000.0,208400.0,8920000000.0,盧天麟,Yes
2633,台灣高鐵,TSE,15,航運,30.35,56300000000.0,5628000.0,171400000000.0,江耀宗,Yes
2634,漢翔,TSE,15,航運,55.7,9420000000.0,941900.0,52500000000.0,胡開宏,Yes
2636,台驊投控,TSE,15,航運,108.5,1430000000.0,143400.0,16200000000.0,顏益財,Yes
2637,慧洋-KY,TSE,15,航運,71.4,7460000000.0,746400.0,56000000000.0,藍俊昇,Yes
2640,大車隊,OTC,36,數位雲端,121.5,593000000.0,59300.0,7140000000.0,林村田,Yes
2641,正德,OTC,15,航運,21.4,2980000000.0,298900.0,6550000000.0,蔡邦權,Yes
2642,宅配通,TSE,15,航運,38.95,955000000.0,95500.0,3720000000.0,邱純枝,Yes
2643,捷迅,OTC,15,航運,85.5,350000000.0,35000.0,3010000000.0,顧城明,Yes
2644,中信造船,OES,15,航運,94.66,797000000.0,79700.0,7540000000.0,韓碧祥,No
2645,長榮航太,TSE,15,航運,113.5,3750000000.0,374600.0,43100000000.0,黃南宏,Yes
2646,星宇航空,OES,15,航運,21.74,25400000000.0,2539000.0,55700000000.0,張國煒,No
2701,萬企,TSE,16,觀光餐旅,13.3,4500000000.0,450000.0,6050000000.0,蔡茂昌,Yes
2702,華園,TSE,16,觀光餐旅,19.95,1570000000.0,156600.0,3190000000.0,陳海尼,Yes
2704,國賓,TSE,16,觀光餐旅,69.1,3670000000.0,366900.0,26100000000.0,許育瑞,Yes
2705,六福,TSE,16,觀光餐旅,20.1,1910000000.0,191300.0,4010000000.0,莊豐如,Yes
2706,第一店,TSE,16,觀光餐旅,15.9,5000000000.0,500000.0,8000000000.0,顧安生,Yes
2707,晶華,TSE,16,觀光餐旅,242.0,1270000000.0,127400.0,32500000000.0,潘思亮,Yes
2712,遠雄來,TSE,16,觀光餐旅,30.75,1050000000.0,105000.0,3280000000.0,武祥生,Yes
2718,晶悅,OTC,14,建材營造,99.0,876000000.0,87600.0,8930000000.0,鍾鼎興,No
2719,燦星旅,OTC,16,觀光餐旅,66.1,687000000.0,68700.0,4710000000.0,侯佑霖,No
2722,夏都,TSE,16,觀光餐旅,60.5,1180000000.0,118200.0,7450000000.0,陳協同,Yes
2723,美食-KY,TSE,16,觀光餐旅,92.4,1800000000.0,180000.0,16700000000.0,吳政學,Yes
2724,藝舍-KY,OTC,16,觀光餐旅,27.55,597000000.0,59700.0,1690000000.0,賴運興,No
2726,雅茗-KY,OTC,16,觀光餐旅,30.25,280000000.0,28000.0,931000000.0,吳伯超,No
2727,王品,TSE,16,觀光餐旅,233.5,845000000.0,84500.0,19700000000.0,陳正輝,Yes
2729,瓦城,OTC,16,觀光餐旅,232.5,359000000.0,35900.0,8340000000.0,徐承義,Yes
2731,雄獅,TSE,16,觀光餐旅,161.5,933000000.0,93200.0,15700000000.0,王文傑,Yes
2732,六角,OTC,16,觀光餐旅,117.5,465000000.0,46500.0,5440000000.0,王耀輝,Yes
2733,維格餅家,OES,16,觀光餐旅,22.11,246000000.0,24600.0,640000000.0,余佩佩,No
2734,易飛網,OTC,16,觀光餐旅,42.2,423000000.0,42300.0,1820000000.0,周昀生,No
2736,富野,OTC,16,觀光餐旅,27.8,500000000.0,50000.0,1460000000.0,劉清郎,Yes
2739,寒舍,TSE,16,觀光餐旅,64.7,1020000000.0,101500.0,7220000000.0,蔡伯翰,Yes
2740,天蔥,OTC,16,觀光餐旅,35.05,232000000.0,23200.0,814000000.0,朱溥霖,No
2741,老四川,OES,16,觀光餐旅,54.37,226000000.0,22600.0,1250000000.0,陳淑萍,No
2743,山富,OTC,16,觀光餐旅,159.0,360000000.0,36000.0,6280000000.0,陳國森,Yes
2745,五福,OTC,16,觀光餐旅,124.5,338000000.0,33800.0,4610000000.0,許順富,Yes
2748,雲品,TSE,16,觀光餐旅,73.3,1060000000.0,105800.0,8090000000.0,盛治仁,Yes
2750,桃禧,OES,16,觀光餐旅,18.92,600000000.0,60000.0,1120000000.0,李三蓮,No
2751,王座,OES,16,觀光餐旅,104.04,170000000.0,17000.0,1880000000.0,王耀輝,No
2752,豆府,OTC,16,觀光餐旅,290.0,263000000.0,26300.0,7620000000.0,吳柏勳,No
2753,八方雲集,TSE,16,觀光餐旅,170.5,665000000.0,66300.0,11100000000.0,林欣怡,Yes
2754,亞洲藏壽司,OTC,16,觀光餐旅,106.0,467000000.0,46700.0,4880000000.0,西川健太郎,Yes
2755,揚秦,OTC,16,觀光餐旅,96.9,301000000.0,30100.0,2950000000.0,卓靖倫,Yes
2756,聯發國際,OTC,16,觀光餐旅,90.4,245000000.0,24500.0,2210000000.0,鄭凱隆,No
2758,路易莎咖啡,OES,16,觀光餐旅,137.92,205000000.0,20500.0,2870000000.0,驊穎有限公司,No
2760,巨宇翔,OES,16,觀光餐旅,59.25,130000000.0,13000.0,793000000.0,許維翔,No
2761,橘焱胡同,OES,16,觀光餐旅,45.71,166000000.0,16600.0,763000000.0,吳念忠,No
2762,世界健身-KY,TSE,37,運動休閒,97.5,1120000000.0,112500.0,11100000000.0,柯約翰,No
2801,彰銀,TSE,17,金融保險,18.45,108600000000.0,10860000.0,201400000000.0,凌忠嫄,Yes
2809,京城銀,TSE,17,金融保險,58.4,11100000000.0,1111000.0,66700000000.0,戴誠志,Yes
2812,台中銀,TSE,17,金融保險,17.9,52300000000.0,5226000.0,93800000000.0,施建安,Yes
2816,旺旺保,TSE,17,金融保險,33.95,2240000000.0,223600.0,7650000000.0,洪吉雄,Yes
2820,華票,TSE,17,金融保險,15.35,13400000000.0,1343000.0,20700000000.0,張政權,Yes
2832,台產,TSE,17,金融保險,28.75,3620000000.0,362200.0,10500000000.0,李泰宏,Yes
2834,臺企銀,TSE,17,金融保險,17.05,82200000000.0,8222000.0,141000000000.0,劉佩真,Yes
2836,高雄銀,TSE,17,金融保險,11.7,17700000000.0,1734000.0,20400000000.0,鄭美玲,Yes
2836A,高雄銀甲特,TSE,17,金融保險,21.0,,40000.0,840000000.0,,No
2838,聯邦銀,TSE,17,金融保險,15.7,39800000000.0,3779000.0,59700000000.0,林鴻聯,Yes
2838A,聯邦銀甲特,TSE,17,金融保險,53.4,,200000.0,10700000000.0,,No
2845,遠東銀,TSE,17,金融保險,15.6,40700000000.0,4070000.0,64100000000.0,侯金英,Yes
2849,安泰銀,TSE,17,金融保險,14.3,19600000000.0,1958000.0,28100000000.0,俞宇琦,Yes
2850,新產,TSE,17,金融保險,92.8,3160000000.0,316000.0,29300000000.0,吳昕紘,Yes
2851,中再保,TSE,17,金融保險,28.45,8000000000.0,800400.0,22900000000.0,楊誠對,Yes
2852,第一保,TSE,17,金融保險,25.3,3010000000.0,301200.0,7710000000.0,李正漢,Yes
2855,統一證,TSE,17,金融保險,26.2,14600000000.0,1456000.0,38900000000.0,林寬成,Yes
2867,三商壽,TSE,17,金融保險,5.97,51000000000.0,5100000.0,33500000000.0,翁肇喜,No
2880,華南金,TSE,17,金融保險,26.05,136400000000.0,13640000.0,355400000000.0,張雲鵬,Yes
2881,富邦金,TSE,17,金融保險,73.8,146100000000.0,13020000.0,961800000000.0,蔡明興,Yes
2881A,富邦特,TSE,17,金融保險,62.2,,600000.0,37300000000.0,,No
2881B,富邦金乙特,TSE,17,金融保險,59.4,,666700.0,39700000000.0,,No
2881C,富邦金丙特,TSE,17,金融保險,54.1,,333300.0,18000000000.0,,No
2882,國泰金,TSE,17,金融保險,56.6,162000000000.0,14670000.0,827300000000.0,蔡宏圖,Yes
2882A,國泰特,TSE,17,金融保險,60.4,,833300.0,50300000000.0,,No
2882B,國泰金乙特,TSE,17,金融保險,59.5,,700000.0,41600000000.0,,No
2883,開發金,TSE,17,金融保險,14.25,184100000000.0,16830000.0,242400000000.0,王銘陽,Yes
2883B,開發金乙特,TSE,17,金融保險,7.54,,1582000.0,11900000000.0,,No
2884,玉山金,TSE,17,金融保險,28.0,156600000000.0,15660000.0,443300000000.0,黃男州,Yes
2885,元大金,TSE,17,金融保險,31.85,126900000000.0,12690000.0,413700000000.0,申鼎籛,Yes
2886,兆豐金,TSE,17,金融保險,40.85,144000000000.0,14400000.0,587600000000.0,雷仲達,Yes
2887,台新金,TSE,17,金融保險,18.7,135800000000.0,12480000.0,234600000000.0,吳東亮,Yes
2887E,台新戊特,TSE,17,金融保險,52.4,,500000.0,26200000000.0,,No
2887F,台新戊特二,TSE,17,金融保險,47.45,,300000.0,14200000000.0,,No
2887Z1,台新己特,TSE,17,金融保險,16.7,,300000.0,5010000000.0,,No
2888,新光金,TSE,17,金融保險,9.03,157800000000.0,15490000.0,140200000000.0,陳淮舟,Yes
2888A,新光金甲特,TSE,17,金融保險,28.85,,75000.0,2160000000.0,,No
2888B,新光金乙特,TSE,17,金融保險,29.1,,222000.0,6480000000.0,,No
2889,國票金,TSE,17,金融保險,15.5,34500000000.0,3447000.0,54000000000.0,魏啟林,Yes
2890,永豐金,TSE,17,金融保險,22.55,123900000000.0,12390000.0,283600000000.0,陳思寬,Yes
2891,中信金,TSE,17,金融保險,36.9,201200000000.0,19620000.0,735900000000.0,顏文隆,Yes
2891B,中信金乙特,TSE,17,金融保險,60.2,,333300.0,20100000000.0,,No
2891C,中信金丙特,TSE,17,金融保險,58.4,,166700.0,9730000000.0,,No
2892,第一金,TSE,17,金融保險,27.6,136200000000.0,13620000.0,378000000000.0,邱月琴,Yes
2897,王道銀行,TSE,17,金融保險,10.6,30300000000.0,2734000.0,28800000000.0,駱怡君,Yes
2897A,王道銀甲特,TSE,17,金融保險,10.55,,299000.0,3140000000.0,,No
2901,欣欣,TSE,18,貿易百貨,28.15,730000000.0,73000.0,2060000000.0,尤志煌,Yes
2903,遠百,TSE,18,貿易百貨,35.5,14200000000.0,1417000.0,46800000000.0,徐旭東,Yes
2904,匯僑,TSE,20,其他,18.5,778000000.0,77800.0,1450000000.0,廖述群,Yes
2905,三商,TSE,18,貿易百貨,16.0,11200000000.0,1122000.0,18400000000.0,陳翔立,Yes
2906,高林,TSE,18,貿易百貨,21.85,2090000000.0,209100.0,4490000000.0,李忠良,Yes
2908,特力,TSE,18,貿易百貨,20.9,5100000000.0,509900.0,10700000000.0,李麗秋,Yes
